Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Sep 9, 2015;4:30 PM;962.25;382.5;37.75;906.75;3,060.75;16.25;2,624.75;4,570.25;3,470.5;425.75;3.75;1,281.25
Sep 9, 2015;4:45 PM;959.5;370.25;38.75;919;2,746.75;16.25;2,620.75;4,569.75;3,584;425.75;12.5;1,362.5
Sep 9, 2015;5:00 PM;962.5;360.25;38.5;921.25;2,424.75;16.25;2,612;4,575;3,642;426.25;2.75;1,274.25
Sep 9, 2015;5:15 PM;963;362.75;40.25;909.5;2,167.75;16.25;2,619.25;4,589.75;3,752.75;397.25;2.75;1,354.75
Sep 9, 2015;5:30 PM;963.75;365.75;44.25;930.25;1,862.5;16.25;2,622.25;4,603;3,843.75;128.25;100.5;1,428.25
Sep 9, 2015;5:45 PM;964.5;376.75;50.5;953.75;1,572.5;16.25;2,624;4,619.5;3,913;123;95.5;1,455.75
Sep 9, 2015;6:00 PM;967.75;363.25;59.25;963.75;1,253.25;16.25;2,623.5;4,685.25;3,910;137.5;18.75;1,453.25
Sep 9, 2015;6:15 PM;970.75;375;62.25;961.75;969.5;16.25;2,625;4,712;3,935;402.75;3;1,533.25
Sep 9, 2015;6:30 PM;971;371;65.5;956.75;682;16.25;2,627.25;4,716.5;3,940.75;419.5;165.5;1,525.75
Sep 9, 2015;6:45 PM;970.25;369;72.75;942.5;444.75;16.25;2,628;4,708.75;3,952;420;195.25;1,622.75
Sep 9, 2015;7:00 PM;969.25;364.75;79.25;956.25;256.5;16.25;2,626.75;4,716.25;3,961;420;148;1,586.25
Sep 9, 2015;7:15 PM;968.5;362.5;80;992.25;115.75;16.25;2,638;4,718.25;3,961.75;419.75;107.25;1,606.5
Sep 9, 2015;7:30 PM;967;363.25;85.5;1,058.25;41.75;16.25;2,639.5;4,716.5;3,962.75;419.75;155.75;1,593.25
Sep 9, 2015;7:45 PM;965.75;363.25;84.5;1,152;9.25;16.25;2,639.25;4,717.25;3,970;419.5;204.5;1,602.5
Sep 9, 2015;8:00 PM;967.75;363.25;86.75;1,252.5;0;16.25;2,634.5;4,744;3,961.75;420;220;1,555.5
Sep 9, 2015;8:15 PM;967.25;359.75;100.75;1,374.5;0;16.25;2,636.75;4,748.75;3,960.5;420;221.5;1,473.25
Sep 9, 2015;8:30 PM;963.5;357.25;113.75;1,492.25;0;16.25;2,634;4,757.5;3,960.25;420;127.25;1,419.75
Sep 9, 2015;8:45 PM;960.25;356.5;115;1,586.5;0;16.25;2,633.5;4,754.75;3,954.75;176;81;1,431
Sep 9, 2015;9:00 PM;957;364.75;120.25;1,683.25;0;16.25;2,640.25;4,722.25;3,939.25;124.25;138.5;1,438
Sep 9, 2015;9:15 PM;957.25;357;124.5;1,748.5;0;16.25;2,639;4,718.5;3,925.75;126;0;1,380
Sep 9, 2015;9:30 PM;955.5;355.5;123;1,768.5;0;16.25;2,628.5;4,697;3,866.75;124.75;0;1,354.5
Sep 9, 2015;9:45 PM;955.25;361.25;116;1,784;0;16.25;2,630.25;4,692.75;3,690.5;124.25;0;1,356
Sep 9, 2015;10:00 PM;956.75;365;119.75;1,766;0;16.25;2,638;4,710.25;3,567.25;126;0;1,334.5
Sep 9, 2015;10:15 PM;956.5;358.5;123;1,768.25;0;16.25;2,631.25;4,701.5;3,493;125.25;0;1,247.75
Sep 9, 2015;10:30 PM;954.75;360.25;117;1,744.75;0;16.25;2,638.25;4,713;3,286;125.25;0;1,341.25
Sep 9, 2015;10:45 PM;952.75;358.75;110.25;1,735;0;16.25;2,635.5;4,721;3,008;125.25;0;1,360
Sep 9, 2015;11:00 PM;951.25;366.25;116.25;1,716.5;0;16.25;2,642;4,758.25;2,755.25;125.25;0;1,351.75
Sep 9, 2015;11:15 PM;950.5;361.25;129;1,696;0;16.25;2,639;4,755.75;2,562.75;124.75;0;1,293.75
Sep 9, 2015;11:30 PM;949.75;373;112.25;1,714.25;0;16.25;2,642.5;4,758.5;2,465;125.25;0;1,255.5
Sep 9, 2015;11:45 PM;951.25;368.5;95.25;1,705.75;0;16.25;2,638.5;4,763.25;2,306.25;119.75;0;1,272
Sep 10, 2015;12:00 AM;950.25;366.75;93;1,664;0;16.25;2,645.5;4,757.75;2,136.75;118.5;0;1,133.25
Sep 10, 2015;12:15 AM;949;365.5;93;1,612.25;0;16.25;2,643.25;4,744.75;2,037;118;0;1,073.25
Sep 10, 2015;12:30 AM;946.75;361.5;91.5;1,589.75;0;16.25;2,637.5;4,736.5;1,945.5;118.5;0;1,054.25
Sep 10, 2015;12:45 AM;944;359;97.75;1,532.75;0;16.25;2,634;4,755.75;1,874.75;118.25;0;1,065.25
Sep 10, 2015;1:00 AM;943.75;372.5;112.5;1,506.25;0;16.25;2,641.25;4,758;1,812.5;118.75;0;1,034.75
Sep 10, 2015;1:15 AM;944.75;366.75;114.25;1,475.5;0;16.25;2,638.75;4,763.25;1,729.5;118;0;1,025
Sep 10, 2015;1:30 AM;944;368.75;105;1,431.25;0;16.25;2,638.75;4,759.25;1,707.25;117.75;0;1,026.25
Sep 10, 2015;1:45 AM;944;368;96.75;1,378;0;16.25;2,634.25;4,759.25;1,695.5;118;0;1,024.25
Sep 10, 2015;2:00 AM;944.25;369.75;92;1,321.25;0;16.25;2,644.25;4,765.25;1,710.5;117.75;0;1,005.75
Sep 10, 2015;2:15 AM;944.5;359;88;1,290.25;0;16.25;2,639;4,761.25;1,709.5;117.75;0;1,015.5
Sep 10, 2015;2:30 AM;943;360.75;87;1,248.75;0;16.25;2,642;4,759.25;1,732.75;118.25;0;1,006.5
Sep 10, 2015;2:45 AM;943.5;364.25;82.75;1,208.75;0;16.25;2,640;4,771;1,764.5;118.25;0;1,009.25
Sep 10, 2015;3:00 AM;943.75;370;79.75;1,187.25;0;16.25;2,638.75;4,765.5;1,858.25;118;0;967.5
Sep 10, 2015;3:15 AM;944.25;374;76.5;1,149.5;0;16.25;2,636.75;4,771.5;1,853;117.75;0;962.75
Sep 10, 2015;3:30 AM;944.75;371.5;71.75;1,108.25;0;16.25;2,640;4,770.25;1,871.25;117.75;0;948.5
Sep 10, 2015;3:45 AM;943.75;371.5;65.25;1,090.75;0;16.25;2,637.5;4,763.75;1,915;117.25;0;932.25
Sep 10, 2015;4:00 AM;944;369;59;1,066;0;16.25;2,638.75;4,768;1,963.5;117.75;0;999.5
Sep 10, 2015;4:15 AM;944.75;363.5;56.5;1,053;0;16.25;2,636.25;4,767.75;2,002;118;0;1,004
Sep 10, 2015;4:30 AM;945;360.5;55;1,041.5;0;16.25;2,636;4,771;2,078.5;118.5;0;1,084
Sep 10, 2015;4:45 AM;945.25;360.75;49.5;1,028.5;0;16.25;2,636.25;4,770.75;2,294.75;122;0;1,023.75
Sep 10, 2015;5:00 AM;946.75;364.5;51.5;1,030;0;16.25;2,636;4,772.5;2,491.25;130.75;0;1,078.25
Sep 10, 2015;5:15 AM;948.75;360;51;1,041.75;0;16.25;2,632.75;4,781.5;2,680.5;135.75;0;1,112.25
Sep 10, 2015;5:30 AM;950.25;366.75;51.25;1,038.5;0;16.25;2,636.5;4,779.5;2,862;136.25;0;1,132.25
Sep 10, 2015;5:45 AM;952.75;378;50.5;1,026.75;0;16.25;2,642.75;4,763.5;3,049.25;138.25;0;1,216
Sep 10, 2015;6:00 AM;959.5;362;50.75;1,019.25;0;16.25;2,639;4,755.25;3,214.75;140.75;1.75;1,223.5
Sep 10, 2015;6:15 AM;957.75;363.25;57.75;1,019;1;16.25;2,645.25;4,768.25;3,408;145.5;6.25;1,319.25
Sep 10, 2015;6:30 AM;957.25;364.75;61.25;1,023.25;4.5;16.25;2,644.5;4,772;3,558.75;150.5;111;1,328.5
Sep 10, 2015;6:45 AM;957.75;364.75;64.25;1,025;20.5;16.25;2,644.75;4,772.25;3,674.5;152;172.25;1,337.5
Sep 10, 2015;7:00 AM;960.5;362.75;66.5;1,023.75;93.5;16.25;2,638.25;4,765.5;3,746.5;152;186.75;1,446.75
Sep 10, 2015;7:15 AM;960.25;369.25;63.25;1,004.75;226.75;16.25;2,645.75;4,769.5;3,740.5;152.25;298.5;1,441
Sep 10, 2015;7:30 AM;960.25;390.25;69.25;962.75;417;16.25;2,647.25;4,757.25;3,524.5;154;491.25;1,466.5
Sep 10, 2015;7:45 AM;960.25;373.75;75.25;916.25;639.5;16.25;2,646.75;4,760.5;3,493.25;222.5;380.5;1,506
Sep 10, 2015;8:00 AM;959.25;366.25;76.75;861.25;933.5;16.25;2,647.5;4,767.75;3,501.5;174;481.25;1,622
Sep 10, 2015;8:15 AM;956.5;360;71;751.5;1,175.25;16.25;2,647.75;4,760.5;3,503;156.75;388.25;1,643.5
Sep 10, 2015;8:30 AM;959.25;368.25;75.5;641.5;1,448;16.25;2,655.25;4,740.5;3,509.75;156.5;325.25;1,635
Sep 10, 2015;8:45 AM;960.75;367.75;83.25;555.75;1,732;16.25;2,655.75;4,744.5;3,510.5;156.5;276.25;1,633.25
Sep 10, 2015;9:00 AM;957.75;370.25;89.25;483.5;2,024.25;16.25;2,645.5;4,743.25;3,508.25;157.5;339.75;1,581.5
Sep 10, 2015;9:15 AM;956;367.75;89.25;440;2,331.75;16.25;2,650.5;4,756.5;3,505.75;157.75;267.5;1,540.75
Sep 10, 2015;9:30 AM;956.5;362.25;87.25;430.5;2,682.25;16.25;2,649.25;4,761.25;3,452.5;156.75;173.5;1,537.25
Sep 10, 2015;9:45 AM;958.5;361.5;86.75;441;2,995.75;16.25;2,635.25;4,741;3,379.25;156.5;142.75;1,499
Sep 10, 2015;10:00 AM;954.5;362;91;471.25;3,282.5;16.25;2,629.75;4,716.25;3,348.25;155.5;151.5;1,464.75
Sep 10, 2015;10:15 AM;951.5;360.5;101.5;532.25;3,590.25;16.25;2,631.25;4,701.75;3,334.25;155.25;115;1,461.75
Sep 10, 2015;10:30 AM;950.25;368.75;105.25;614.25;3,830.5;16.25;2,607.75;4,692.25;3,290;155.5;21.5;1,432.75
Sep 10, 2015;10:45 AM;948.25;367;120;710.75;4,066.5;16.25;2,602.25;4,660.25;3,237;154.75;2;1,388.75
Sep 10, 2015;11:00 AM;951.5;378.75;117.5;803;4,249.75;16.25;2,604.25;4,617.5;3,231.75;150.75;2;1,348.25
Sep 10, 2015;11:15 AM;962.75;377.5;105;894.75;4,430;16.25;2,600.25;4,602.5;3,138;148.25;1.75;1,323.75
Sep 10, 2015;11:30 AM;964;363;107.5;994.5;4,581.75;16.25;2,602;4,565.75;3,091.5;148.25;2;1,298
Sep 10, 2015;11:45 AM;966.25;355.25;110.5;1,072.25;4,707;16.25;2,592.25;4,544.5;3,017.25;148;1.25;1,287
Sep 10, 2015;12:00 PM;967;359.5;108.75;1,151.25;4,790.25;16.25;2,580.75;4,464;2,932;148.5;11;1,242.25
Sep 10, 2015;12:15 PM;967.25;358.5;104.75;1,249.75;4,813.5;16.25;2,569.75;4,431;2,804.5;148.5;33.75;1,204.25
Sep 10, 2015;12:30 PM;968;359.25;99.75;1,313;4,880;16.25;2,567.5;4,434.75;2,767.25;148.75;1.25;1,186.5
Sep 10, 2015;12:45 PM;970.25;356.5;97;1,370;4,860.25;16.25;2,569.25;4,443.5;2,709.5;148.75;1.25;1,181
Sep 10, 2015;1:00 PM;971.25;364.5;107.5;1,431.25;4,814.25;16.25;2,578;4,382;2,688.5;149;4.25;1,230.5
Sep 10, 2015;1:15 PM;970.75;368.5;112.75;1,491.75;4,740.75;16.25;2,591;4,309.25;2,716.75;147.25;0;1,235.75
Sep 10, 2015;1:30 PM;973;361.25;113.25;1,510.25;4,720.5;16.25;2,594.75;4,301.5;2,721.5;147;0;1,253.5
Sep 10, 2015;1:45 PM;974;359;114.75;1,535.5;4,591.5;16.25;2,580;4,309.25;2,683.25;146.25;2.5;1,277.25
Sep 10, 2015;2:00 PM;970.5;364.5;118.25;1,552.25;4,485.75;16.25;2,578.5;4,281.25;2,741.5;147.25;0;1,209.75
Sep 10, 2015;2:15 PM;969;361.5;116.5;1,572;4,378;16.25;2,580.75;4,295.25;2,801.75;146.75;0;1,235.75
Sep 10, 2015;2:30 PM;966.5;369.25;113.5;1,556.75;4,267;16.25;2,591;4,304.75;2,805.5;146.75;5.5;1,240.25
Sep 10, 2015;2:45 PM;963.75;365;115.75;1,536.5;4,139.25;16.25;2,621.25;4,330.5;2,843;146;0;1,210
Sep 10, 2015;3:00 PM;969;366.75;123.25;1,542;3,984.75;16.25;2,626.5;4,311.75;2,805.5;142.75;0;1,208.25
Sep 10, 2015;3:15 PM;966;362;122;1,548.5;3,788.25;16.25;2,627.25;4,277.25;2,816;142.5;0;1,274.25
Sep 10, 2015;3:30 PM;968.5;364.25;127;1,550;3,615.5;16.25;2,631.25;4,260;2,829.25;142.75;5.25;1,314.5
Sep 10, 2015;3:45 PM;966.5;361;142;1,550.5;3,449;16.25;2,636.5;4,279.75;2,838;143.5;4.25;1,327.25
Sep 10, 2015;4:00 PM;971;361.25;152;1,590.5;3,254;16.25;2,636.25;4,348.5;2,848.25;141;19.5;1,240
Sep 10, 2015;4:15 PM;973.5;363.25;152.5;1,684;3,010;16.25;2,635.5;4,371.5;2,958;135.25;25.5;1,230.25
Sep 10, 2015;4:30 PM;973.5;361.5;159.25;1,698.75;2,755.5;16.25;2,633.5;4,388.25;3,033.5;134;11.5;1,235
Sep 10, 2015;4:45 PM;974;364;164;1,709.75;2,453.5;16.25;2,629.75;4,387.25;3,059;133.75;23.25;1,311
Sep 10, 2015;5:00 PM;974.75;358.25;160.75;1,736;2,185;16.25;2,611.25;4,404;3,069;134.5;39.5;1,168.75
Sep 10, 2015;5:15 PM;978.25;375.75;172.25;1,683.5;1,930.25;16.25;2,617;4,396.5;3,136.5;134.75;13.25;1,246.75
Sep 10, 2015;5:30 PM;977.75;361.75;202.25;1,655.25;1,639.25;16.25;2,623;4,408;3,235.25;135;50.25;1,318.5
Sep 10, 2015;5:45 PM;980;379.75;218.5;1,659.25;1,350;16.25;2,637.5;4,192.5;3,284.5;134.75;302.5;1,408.75
Sep 10, 2015;6:00 PM;981.5;357;232.75;1,576.5;1,091.25;16.25;2,631.25;4,320;3,369.5;137.25;96.25;1,486.25
Sep 10, 2015;6:15 PM;983.25;359;251.25;1,596.25;822.25;16.25;2,636;4,378.25;3,481.5;139.25;134.25;1,534.75
Sep 10, 2015;6:30 PM;983.5;364;262.75;1,617.75;589.5;16.25;2,637.25;4,389;3,563.75;139.25;384.25;1,533.75
Sep 10, 2015;6:45 PM;984;360.75;283.75;1,510;378.5;16.25;2,637;4,395.25;3,637;139.25;529.25;1,538
Sep 10, 2015;7:00 PM;980.75;356;311.5;1,507.25;217.25;16.25;2,629.75;4,388.75;3,704;139.5;640.5;1,581.75
Sep 10, 2015;7:15 PM;981.25;361.75;338.5;1,613.75;93.75;16.25;2,637.75;4,396.75;3,730.25;139.75;534.25;1,593.25
Sep 10, 2015;7:30 PM;982;370;357.25;1,715.5;32.25;16.25;2,636.5;4,406.5;3,728.25;140.25;492;1,588.75
Sep 10, 2015;7:45 PM;982;373.25;372.75;1,810.25;7;16.25;2,637;4,410.5;3,732.5;140.75;534.5;1,590.75
Sep 10, 2015;8:00 PM;977.75;380.75;389.25;1,901.75;0;16.25;2,633.75;4,389.25;3,710.25;140;572;1,511
Sep 10, 2015;8:15 PM;976.75;396;398;1,917.75;0;16.25;2,634.25;4,388.75;3,733.25;140.75;640;1,450
Sep 10, 2015;8:30 PM;977;387.25;417.25;1,899.25;0;16.25;2,634.75;4,393.75;3,756.25;141;475;1,410
Sep 10, 2015;8:45 PM;973.75;361.25;421;1,957.25;0;16.25;2,633.5;4,362.5;3,763.75;141;162;1,377.25
Sep 10, 2015;9:00 PM;968.25;387;427;1,993.25;0;16.25;2,641;4,314.75;3,740;140;355.5;1,303.75
Sep 10, 2015;9:15 PM;969.75;366;432;2,011;0;16.25;2,636;4,311.5;3,670.75;139.5;167.5;1,262.25
Sep 10, 2015;9:30 PM;969.75;359;437.5;2,011.25;0;16.25;2,637.25;4,310.5;3,598.5;139.5;66.25;1,234.25
Sep 10, 2015;9:45 PM;969.5;356.5;447.75;2,006;0;16.25;2,632.75;4,300.75;3,476;139;3;1,167
Sep 10, 2015;10:00 PM;969.25;368;439;2,002.25;0;16.25;2,636.5;4,290.5;3,386.25;138.25;156;1,214.5
Sep 10, 2015;10:15 PM;969.5;358.25;440.75;2,026.75;0;16.25;2,632.25;4,324;3,303.75;129.75;115.25;1,186
Sep 10, 2015;10:30 PM;968.5;364;454.5;2,007.75;0;16.25;2,639.25;4,398.75;3,228.5;127;27;1,201.25
Sep 10, 2015;10:45 PM;965;357;465.5;1,985.75;0;16.25;2,631.75;4,430.75;3,023.25;126.25;3;1,204.5
Sep 10, 2015;11:00 PM;966.5;366.75;481.75;1,945.25;0;16.25;2,641.5;4,483.25;2,800.75;125.25;0;1,264
Sep 10, 2015;11:15 PM;965.5;360.25;484;1,943.75;0;16.25;2,636.75;4,477.75;2,494;125;0;1,181.5
Sep 10, 2015;11:30 PM;964.75;356.25;483.25;1,954.5;0;16.25;2,631.25;4,471;2,398.25;123.75;0;1,142.75
Sep 10, 2015;11:45 PM;964;354.75;481;1,971.5;0;16.25;2,624.75;4,487.5;2,281.5;124.25;0;1,144.75
Sep 11, 2015;12:00 AM;964.5;355.5;472.25;1,946.5;0;16.25;2,633.5;4,539.5;2,167.75;131;0;1,106.75
Sep 11, 2015;12:15 AM;962.25;356.5;465.25;1,906.75;0;16.25;2,626.5;4,575.5;2,137;130;0;1,040.25
Sep 11, 2015;12:30 AM;965.5;358;454.25;1,891.5;0;16.25;2,631.25;4,580.75;1,971.25;129.25;0;1,017.25
Sep 11, 2015;12:45 AM;966.25;360.75;448.75;1,881.25;0;16.25;2,630.5;4,574;1,945.75;128.75;0;1,014.5
Sep 11, 2015;1:00 AM;966;360.5;441.25;1,847.25;0;16.25;2,635.25;4,574.75;1,935.75;128.75;0;992.75
Sep 11, 2015;1:15 AM;968.25;361.25;419.5;1,815.5;0;16.25;2,631;4,580;1,876.5;129;0;989.25
Sep 11, 2015;1:30 AM;966;359.75;395;1,776.5;0;16.25;2,636.75;4,577.25;1,826;128.75;0;986.5
Sep 11, 2015;1:45 AM;966;359.5;378.25;1,736.25;0;16.25;2,635.25;4,591;1,832;128;0;971.5
Sep 11, 2015;2:00 AM;964;365.75;377;1,703.25;0;16.25;2,638.75;4,644.25;1,843;127.75;0;982.5
Sep 11, 2015;2:15 AM;964.5;359;358.5;1,650.25;0;16.25;2,637.5;4,636.25;1,855.25;128;0;980.25
Sep 11, 2015;2:30 AM;964.5;361;341.5;1,620.5;0;16.25;2,637.75;4,645;1,861.25;128.5;0;962.25
Sep 11, 2015;2:45 AM;965.25;365.75;332.5;1,597.75;0;16.25;2,639;4,645.75;1,860;128.5;0;956.75
Sep 11, 2015;3:00 AM;967;361;341;1,544.75;0;16.25;2,638.75;4,644;1,927.75;128;0;932.75
Sep 11, 2015;3:15 AM;968.75;370.75;346;1,518.25;0;16.25;2,632.5;4,637;1,940.25;128.25;0;926.75
Sep 11, 2015;3:30 AM;969.5;358;346.5;1,489.5;0;16.25;2,635.75;4,633.75;1,952.5;128.25;0;953
Sep 11, 2015;3:45 AM;967.5;359;339.5;1,464.5;0;16.25;2,637;4,636.75;2,042;129;0;976.75
Sep 11, 2015;4:00 AM;961.25;358;342.25;1,454.75;0;16.25;2,632.75;4,647.25;2,127.5;129.5;0;1,008.5
Sep 11, 2015;4:15 AM;959.5;358.25;347.75;1,446.5;0;16.25;2,636.75;4,658;2,182.75;129;0;1,028.5
Sep 11, 2015;4:30 AM;960.75;358.5;359.5;1,432.25;0;16.25;2,639.5;4,665.75;2,258.25;129.25;0;1,052
Sep 11, 2015;4:45 AM;963;359;364.25;1,412.75;0;16.25;2,643.5;4,672.25;2,320.5;129.5;0;1,006.75
Sep 11, 2015;5:00 AM;969;358;369;1,394.75;0;16.25;2,635.5;4,674.25;2,329.5;132.25;0;1,013.75
Sep 11, 2015;5:15 AM;971.75;359.5;351;1,373.25;0;16.25;2,637.25;4,692;2,359.75;133.25;0;1,036.75
Sep 11, 2015;5:30 AM;973;363.5;335;1,377;0;16.25;2,645.25;4,691;2,458.25;133.5;0;978.25
Sep 11, 2015;5:45 AM;974.25;357;316;1,375.5;0;16.25;2,641;4,696;2,669;133.75;48;1,066
Sep 11, 2015;6:00 AM;973.25;363.25;311.25;1,381.5;0;16.25;2,639.25;4,700.5;3,004.25;132.25;6.25;1,083
Sep 11, 2015;6:15 AM;973.75;364.25;310.75;1,392.75;0.5;16.25;2,643;4,713.75;3,204.5;136;200.25;1,217.75
Sep 11, 2015;6:30 AM;975.25;371.5;323.5;1,402.75;2.75;16.25;2,643.25;4,705.75;3,363.25;137.5;406;1,249.75
Sep 11, 2015;6:45 AM;976.75;378.75;302;1,378.25;11.25;16.25;2,647.25;4,711;3,438;138.75;490.5;1,225
Sep 11, 2015;7:00 AM;977.75;366;298;1,389.5;64.75;16.25;2,644.5;4,711.25;3,302.5;141.5;452.25;1,271.25
Sep 11, 2015;7:15 AM;979;363.25;308.5;1,386.75;168;16.25;2,645;4,717.75;3,317;141.5;508;1,290.25
Sep 11, 2015;7:30 AM;978;358;308;1,380;314.25;16.25;2,650.25;4,708.5;3,318;142;582;1,306.5
Sep 11, 2015;7:45 AM;974.75;350.5;327.25;1,341.5;505;16.25;2,650;4,705;3,324.75;143;547.25;1,331
Sep 11, 2015;8:00 AM;974;349;325.75;1,283.75;784.25;16.25;2,646.25;4,663.75;3,352.25;142.25;556.5;1,367
Sep 11, 2015;8:15 AM;972.5;348.5;310;1,216.75;1,043.5;16.25;2,651.5;4,673.25;3,367.5;141.75;524.5;1,372.75
Sep 11, 2015;8:30 AM;971.75;344.25;296;1,132.5;1,300;16.25;2,648.25;4,667;3,350.5;142.25;490.25;1,383
Sep 11, 2015;8:45 AM;972.25;344.75;323.5;1,025.75;1,582.75;16.25;2,646;4,665.25;3,362.5;143;338.75;1,377.25
Sep 11, 2015;9:00 AM;973.25;345.75;340.5;965.5;1,886.25;16.25;2,643.75;4,651.75;3,361.25;142.75;448.75;1,400
Sep 11, 2015;9:15 AM;972.5;347;352.5;951.25;2,192.25;16.25;2,647.5;4,647;3,366.5;143;431;1,388.25
Sep 11, 2015;9:30 AM;972.75;347.75;348.75;920.25;2,502.5;16.25;2,645.75;4,649.75;3,303.25;142.75;271;1,365.25
Sep 11, 2015;9:45 AM;972;348.75;347.5;891.5;2,789.5;16.25;2,640.5;4,613.5;3,215.75;142.75;196.25;1,356.75
Sep 11, 2015;10:00 AM;971.5;350.25;345;876.25;3,043;16.25;2,642.75;4,497.75;3,164.5;142;403.25;1,358.25
Sep 11, 2015;10:15 AM;966.25;351;359;871;3,309;16.25;2,644;4,436.25;3,154.75;141.5;363.25;1,349.75
Sep 11, 2015;10:30 AM;970.75;351.5;321.5;879.25;3,606.75;16.25;2,643.75;4,421;3,141.25;142.25;277;1,331.5
Sep 11, 2015;10:45 AM;972.25;352.25;314;899;3,826.25;16.25;2,641.5;4,393.5;3,145.25;144.75;203.75;1,316.25
Sep 11, 2015;11:00 AM;971;353.5;339.25;846.75;4,021.5;16.25;2,641.5;4,276.75;3,145.25;144.5;277.5;1,354.75
Sep 11, 2015;11:15 AM;972.5;353.75;323.25;820.25;4,212.75;16.25;2,636.25;4,231.5;3,140;144.5;246.25;1,326.5
Sep 11, 2015;11:30 AM;971.75;353.5;318.25;782.25;4,395.75;16.25;2,632.75;4,219.75;3,168.75;143.75;125.25;1,301.75
Sep 11, 2015;11:45 AM;971;354;311.75;824;4,557.25;16.25;2,613.75;4,224;3,156.5;138.75;64.75;1,306.75
Sep 11, 2015;12:00 PM;972.5;353.75;323;885.75;4,676.25;16.25;2,573;4,316.25;3,048.75;138.5;0;1,212.75
Sep 11, 2015;12:15 PM;971;353;348.25;892;4,793.5;16.25;2,559.25;4,344.75;2,863.25;137.75;35.25;1,084.75
Sep 11, 2015;12:30 PM;968.25;352.5;375.5;866;4,847.75;16.25;2,569.5;4,350.75;2,744;139;2.25;1,086.25
Sep 11, 2015;12:45 PM;967.25;352.5;368;880.75;4,872.25;16.25;2,574.75;4,345.5;2,652.5;141.75;49;1,071.25
Sep 11, 2015;1:00 PM;965.25;353;363.75;898.25;4,850.75;16.25;2,582.25;4,339.75;2,487.25;143.25;21;1,057.5
Sep 11, 2015;1:15 PM;967.75;351.75;392.75;954;4,820;16.25;2,576.75;4,221.75;2,375.25;143;9.75;1,133.25
Sep 11, 2015;1:30 PM;969.75;350.5;410;990.5;4,758;16.25;2,551.5;4,185;2,336.75;143.25;8.25;1,141.25
Sep 11, 2015;1:45 PM;974.75;350.75;403.25;1,091.75;4,676.25;16.25;2,558.75;4,165.25;2,301.75;141.5;2.25;1,117.75
Sep 11, 2015;2:00 PM;978.75;352.25;383.75;1,155.75;4,594;16.25;2,572.25;4,245.5;2,321;132.5;4.25;1,092.75
Sep 11, 2015;2:15 PM;977.75;357.25;379.5;1,153.5;4,458.75;16.25;2,574.5;4,302.25;2,397.25;128.75;0;1,114.25
Sep 11, 2015;2:30 PM;979.75;357.5;375.75;1,190.25;4,311.25;16.25;2,573;4,317.75;2,407.25;128.75;14;1,067.25
Sep 11, 2015;2:45 PM;980.25;360;357.5;1,207;4,174;16.25;2,573.5;4,346.5;2,397.75;128.75;42.25;1,085
Sep 11, 2015;3:00 PM;977.25;368;354.5;1,214.5;3,961;16.25;2,570.25;4,393;2,375.75;128.5;73.5;1,013.75
Sep 11, 2015;3:15 PM;980.25;370;334.25;1,250.5;3,809;16.25;2,569;4,401;2,412.75;128.5;52.75;1,018.25
Sep 11, 2015;3:30 PM;978.5;372.5;302.5;1,248.75;3,600;16.25;2,575;4,408.75;2,478.5;128;84.75;1,056.75
Sep 11, 2015;3:45 PM;980.25;367.25;294.5;1,251.75;3,404.75;16.25;2,572.75;4,395.5;2,619;127.25;19;1,105
Sep 11, 2015;4:00 PM;981.25;365.75;294.25;1,232.75;3,164.5;16.25;2,568;4,411.75;2,766.75;128;0;1,080.5
Sep 11, 2015;4:15 PM;983.25;364.75;299;1,186.5;2,937.5;16.25;2,576.5;4,414;2,871.75;128;15.5;1,109.75
Sep 11, 2015;4:30 PM;981.25;360.25;304;1,205.5;2,725.25;16.25;2,579;4,419;2,902;129.25;27.5;1,160
Sep 11, 2015;4:45 PM;981.25;376.75;303.25;1,169.5;2,451.5;16.25;2,581;4,422.5;2,965.75;128.75;64.5;1,199.25
Sep 11, 2015;5:00 PM;982.25;361.25;315;1,133;2,183.75;16.25;2,594;4,416;3,067.5;129.5;14.75;1,133.25
Sep 11, 2015;5:15 PM;984.5;374.5;299.75;1,111.75;1,889.5;16.25;2,609.25;4,432;3,178.75;129;44.25;1,227.5
Sep 11, 2015;5:30 PM;988;373.25;300.25;1,077;1,586.75;16.25;2,616.25;4,428.25;3,257;129.5;196;1,306.5
Sep 11, 2015;5:45 PM;988.25;377.75;305.5;1,037.5;1,300.25;16.25;2,616.5;4,460.75;3,273.5;129.75;360.5;1,250.75
Sep 11, 2015;6:00 PM;988.75;374.25;315;967.5;1,035.75;16.25;2,610.75;4,510.25;3,239.5;130.5;175;1,288.25
Sep 11, 2015;6:15 PM;989;380.5;321.5;922.5;786.25;16.25;2,616;4,524.5;3,223;133;323.5;1,272.5
Sep 11, 2015;6:30 PM;989;384.25;309.5;883.5;564;16.25;2,616.25;4,522;3,214.5;133.75;574.25;1,311
